time;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;FR;HR;HU;IE;IT;LT;LU;LV;ME;MK;NL;NO;PL;PT;RO;RS;SE;SI;SK;UK
17.05.2015 19:00;5325.8;8982.1725;3961;5578.69;6532.89;48062.4675;3256.45;811.8;26824;8222.8;41987;1924;4416.2625;2919.04;29754;1113;425.75;745;388.17;950;9806.75;12913.09;16546.78;5188;5929;5315;14788;1378.18;3004;37460
17.05.2015 20:00;5342.6;9280;3656;5860.2;6436.95;47992.315;3162.59;753;27437;8270.7;44810;1905;4152.2675;2943.95;27972;993;458.75;677;366.61;918;9863.5;12924.33;15868.15;5543.5;5365;4966;14361;1315.06;2886;37235
17.05.2015 21:00;4662.8;8973.51;3266;5842.77;6142.97;44397.145;2850.85;692.5;25439;7860.6;46219;1662;3887.9925;2845.08;25481;897;425.75;609;330.21;770;9055.5;12664.14;14617.7;5355.5;4915;4586;13576;1197.18;2743;35991.5
17.05.2015 22:00;4432.8;8268.495;3000;5472.74;5866.83;41676.03;2694.67;658.1;23568;7547.4;43215;1430;3639.88;2533.905;22903;846;397.25;554;289.37;638;8269.75;12279.24;13611.28;4971.2;4709;3375;12825;1106.24;2649;31919.5
17.05.2015 23:00;4234.1;7886.2;2906;5542.15;5962.29;40300.6725;2613.48;639.3;22176;7337.1;40524;1294;3515.6375;2363.8;21635;824;379.5;534;255.11;588;7762.5;12040.68;13204.25;4587.9;4604;2967;12528;1044.42;2546;28111
18.05.2015 00:00;3993.2;7639.7775;2857;5376.04;5846.08;39557.08;2566.7;637;21382;7255;39062;1241;3341.425;2229.38;20912;816;374.5;527;238.67;533;7579.5;12000.91;12980.03;4361.5;4607;2707;12492;1020.28;2487;25285
18.05.2015 01:00;3825.7;7626.1125;2896;5468.59;5764.19;40153.055;2583.79;619.5;21126;7111.7;36667;1228;3292.265;2091.89;20713;820;384.25;528;231.17;520;7532;12094.7;12905.8;4214.2;4649;2621;12467;1009;2487;25490
18.05.2015 02:00;4006.9;7778.425;3018;5571.26;5794.53;41961.255;2658.19;630.5;21105;7374.4;36296;1258;3396.5275;2026.49;21225;849;391.25;535;224.18;536;7624;12176.14;12719.95;4158.2;4723;2540;12371;1047;2515;25113
18.05.2015 03:00;4904.3;8160.7075;3354;5538.18;5986.45;45801.5575;2793.57;744.8;21655;8257.8;38647;1297;3679.6775;2029;22604;1042;408.5;636;228.33;543;7967.75;12576.41;13375.3;4160.3;5193;2659;12874;1112.86;2592;24871.5
18.05.2015 04:00;5943;9120.2975;3727;5602.69;7076.96;54324.6575;3389.7;888.2;23781;8905.7;42679;1585;4438.1875;2083.965;26322;1231;416.5;774;263.55;596;9079.5;13988.27;16425.7;4201.4;5876;3195;14915;1400.83;2983;25028.5
18.05.2015 05:00;6694.7;10131.6875;3973;6088.7;7599.92;61382.3075;4023.05;1002.6;26332;9212.5;47752;1856;4828.525;2254.71;32230;1371;470.75;896;308.37;630;10940;15334.9;18701.63;4248.7;6329;3768;16389;1553.7;3203;28751
18.05.2015 06:00;6898.1;10687.4975;4052;6845.7;7740.5;64787.08;4323.71;1050.4;28961;9255.5;50580;1950;4882.02;2749.43;36957;1428;501.5;968;334.7;688;12410;15436.05;19742.25;4813.8;6476;4035;16717;1597.22;3285;36541.5
18.05.2015 07:00;7012.9;11004.93;4009;7295.62;7840.83;65644.485;4367.57;1061.2;30299;9350;52004;1962;4963.255;3223.6;38460;1438;522;976;344.88;724;12988;15177.75;20108.95;5660.7;6521;4143;16612;1555.91;3329;42053.5
18.05.2015 08:00;7543.9;11059.7825;4033;7433.5;7725.82;67455.4375;4482.47;1059.4;31135;9334.8;52527;1950;5017.1575;3370.725;38871;1427;525.25;972;349.62;739;13182.75;14890.11;20036.33;6026.2;6482;4138;16511;1482.52;3326;43813
18.05.2015 09:00;7723.3;11243.61;3967;7662.18;7802.44;68209.2275;4484.61;1039.6;31753;9262.9;53066;2004;5051.29;3371.485;38662;1409;536.75;944;351.18;743;13429;14706.63;20200.75;6205.9;6489;4157;16454;1500.06;3324;44813
18.05.2015 10:00;7383.5;10962.22;3980;7880.28;7925.51;68122.4;4419.42;1057.7;32417;9195.4;53732;2021;5100.035;3425.405;36796;1422;512;966;350.49;747;13346.75;14485.13;20414.38;6373.6;6610;4138;16298;1539.71;3372;45350
18.05.2015 11:00;7391.9;10919.8975;3943;7464.61;7872.67;67247.8175;4457.68;1036.5;32547;9189.1;52918;1995;5065.9925;3454.235;36683;1397;494.5;954;345.46;744;13439.75;14294.35;20169.98;6240.5;6548;4086;16098;1535.94;3365;45748.5
18.05.2015 12:00;7301;10824.9475;3968;7558.26;7706.63;65944.1675;4382.29;1023.9;31321;9062.7;52322;1933;5067.0775;3424.14;38101;1369;483.75;938;345.05;742;13393.75;14276.97;19849.03;6235.6;6425;4029;15801;1480.65;3322;44838.5
18.05.2015 13:00;7266.7;10768.6125;3919;7481.18;7757.67;64825.9975;4215.63;994.1;30774;8983.5;50530;1886;5062.0525;3393.815;38660;1319;473.75;924;339.86;743;13420.75;14082.21;19698.03;6428.4;6331;3976;15548;1449.62;3287;43893
18.05.2015 14:00;7016.4;10748.3575;3885;7375.49;7629.68;62803.34;4193.16;967.4;30809;8958.1;49289;1860;4998.1225;3424.6;38549;1278;474.5;886;337.02;754;13513.5;13895.59;19406.2;6397.4;6320;3908;15430;1323.81;3234;43097
18.05.2015 15:00;7136.1;10881.535;3948;7201.58;7458.59;62116.1175;4419.75;965.9;30987;8915.3;48476;1836;4902.47;3492.315;37344;1261;480;867;336.86;730;13539.5;13817.65;19142.75;6372.3;6271;3875;15427;1319.36;3194;43401.5
18.05.2015 16:00;7277.2;10943.51;4078;7014.65;7254.87;62193.655;4348.35;942.8;30691;8972.3;49421;1821;4823;3593.08;36272;1242;495.75;850;343.43;734;12830;13877.66;19057.5;6188.8;6322;3860;15343;1366.62;3185;44008.5
18.05.2015 17:00;7227;10684.64;4183;6928.08;7328.81;62064.415;4111.1;922.6;30318;8983.3;50234;1868;4818.515;3521.105;36163;1227;506.25;839;344.84;773;12316.75;13839.02;19321.93;6047.6;6572;3990;15114;1397.02;3258;43413.5
18.05.2015 18:00;6945.5;10370.23;4278;6693;7266.44;60015.3825;3881.68;903.4;30393;8619.5;47876;2032;4974.2625;3369.03;37049;1216;483;827;369.81;830;11731.75;13843.99;19997.7;6020.6;7052;4439;14895;1549.68;3361;42595.5
18.05.2015 19:00;6590.3;10127.1125;4080;6556.22;7233.93;58878.1225;3786.8;869;31297;8716.4;46929;2143;4945.8125;3219.93;36739;1180;481.5;797;354.81;836;11370.25;13783.34;19727.53;6025.8;6654;4652;14463;1441.09;3296;41108
18.05.2015 20:00;6569.9;10207.6225;3788;6728.29;6860.49;55628.775;3527.89;797.7;29904;8596.3;48747;2039;4616.2275;3188.17;33383;1041;496.5;701;341.66;872;11042.25;13549.99;18193.6;6284.5;5924;4396;13910;1324.71;3107;40342
18.05.2015 21:00;6082.8;9778.1175;3401;6553.03;6432.23;50489.105;3181.33;738;27171;8092.3;49728;1768;4399.99;3112.545;30207;951;456.75;640;315.92;797;10107;12858.4;16689;5925.6;5501;3946;13016;1306.67;2960;38580.5
18.05.2015 22:00;5558.9;9110.8725;3074;6191.59;6090.03;47246.245;2983.06;701.4;25647;7830.8;46095;1490;4099.98;2754.04;27548;908;427;596;299.62;766;9118.25;12229.8;15603.13;5401.3;5295;3444;12554;1198.33;2809;34424
18.05.2015 23:00;5277.6;8648.045;2965;6367.14;6095.57;45294.0775;2814.03;677.3;24204;7506.5;43279;1336;3883.51;2520.195;25893;886;402;578;271.14;693;8443.75;11897.6;14826.38;4963.4;5198;3065;12276;1138;2684;30675
19.05.2015 00:00;4897.3;8341.4025;2956;6233.26;5989.91;44009.515;2758.39;681.2;23385;7399.5;41772;1279;3658.2875;2418.535;24967;877;393;574;254.7;610;8122.5;11710.6;14697.1;4726.3;5139;2827;12304;1121.32;2630;27510.5
19.05.2015 01:00;4867.5;8283.8125;2979;6160.41;5902.03;44350.5;2740.87;662.6;23007;7326.5;39316;1262;3599.6425;2256.07;24629;874;394.25;567;252.31;626;8043.25;11772.02;14599.83;4578.8;5155;2728;12354;1102.43;2616;27528
19.05.2015 02:00;5145.5;8331.115;3061;6064.99;5875.32;45652.94;2853;677.2;22949;7440.8;38692;1286;3642.9775;2188.985;24807;899;398.75;567;243.73;615;8073.25;11796.95;14317.68;4478.4;5184;2752;12408;1129.76;2655;27090.5
19.05.2015 03:00;6018.7;8745.2525;3358;5797.46;6056.89;48831.3175;2988.68;782.6;23268;8249.8;40612;1311;3862.2775;2210.315;25722;1074;421.5;663;251.46;631;8316.25;12268.85;14723.45;4474.4;5505;2798;12668;1180.42;2731;26724
19.05.2015 04:00;6844.5;9524.33;3679;5629.98;7149.39;57206.18;3559.82;923.6;24819;8794.2;44410;1606;4532.06;2200.19;28405;1263;427;794;296.94;689;9388.25;13554.41;17344.15;4463.1;6033;3241;14169;1439.22;3093;26633
19.05.2015 05:00;7621.5;10436.4225;3915;6331.08;7704.72;63340.8025;4207.6;1035.8;27257;9017;49815;1868;4901;2330.97;33860;1391;481.75;921;312.97;745;11219.75;15008.35;19183.18;4455.6;6393;3799;16123;1552.48;3281;30267.5
19.05.2015 06:00;7686.4;10946.2325;4025;7157.74;7869.71;66255.335;4448.1;1070;29725;9197.9;52771;1964;4977.81;2842.925;38770;1443;524.75;975;331.41;750;12478.75;15199.81;20120.55;4923.6;6553;4163;16373;1429.67;3380;37534
19.05.2015 07:00;7813.9;11143.9375;3979;7667.74;8021.28;67577.3825;4456.92;1053.7;30981;9204.7;54116;1996;5061.01;3309.785;40604;1430;538.25;970;341.47;770;13070.25;15182.38;20364.6;5656.1;6568;4168;16575;1395.03;3441;42061
19.05.2015 08:00;8126;11227.1925;3974;7902.83;7967.91;69035.33;4599.14;1045.9;31588;9222.1;54618;1998;5119.145;3443.79;40973;1407;541.75;948;342.3;806;13213;15086.43;20420.35;5968.7;6521;4217;16935;1520.96;3392;43494
19.05.2015 09:00;8187.4;11451.5125;3908;8193.31;8079.87;70495.84;4567.95;1020.5;32067;9190.6;55288;2066;5189.7675;3451.85;41149;1382;548.75;911;347.67;824;13302.75;14818.05;20763.45;6079.8;6583;4207;16762;1604.11;3420;44477.5
19.05.2015 10:00;7895.8;11211.645;3964;8554.21;8171.94;70108.37;4484.29;1041.6;32476;9043.7;55684;2088;5225.5975;3496.77;38940;1383;535.75;929;350.25;834;13194;14772.83;20640.05;6197.1;6672;4216;16561;1591.88;3471;45144
19.05.2015 11:00;7745.7;11229.705;3910;8017.73;8113.73;69197.5825;4494.26;1028.9;32284;8960.4;54220;2051;5216.63;3500;38565;1366;528.5;919;348.26;839;13256.75;14569.8;20583.48;6050.5;6630;4254;16375;1585.71;3434;45208.5
19.05.2015 12:00;7383.3;11119.825;3915;8100.86;7920.63;68257.2225;4368.72;1020;31034;8914.6;53405;2014;5227.5;3483.06;39629;1328;520.75;901;347.32;826;13148.25;14307.15;20369.6;5981.7;6600;4139;16421;1523.84;3401;44396
19.05.2015 13:00;7101.5;10949.3375;3862;8071.59;7959.97;66779.3675;4271.11;985.1;30394;8820;51569;1974;5260.055;3447.795;40496;1290;499.5;887;338.87;815;12951.75;14119.67;20277.58;6119;6546;4101;16028;1536.03;3370;44419
19.05.2015 14:00;7093.4;11000.16;3852;8012.78;7900.02;65285.7775;4113.37;950.9;30315;8740.1;50300;1939;5206.0525;3461.01;40054;1257;499.75;856;336.47;837;12992;14021.04;19958.23;6105;6496;3999;15815;1536.1;3323;43843
19.05.2015 15:00;7155.3;10942.685;3957;7826.62;7735.98;64827.31;4268.47;924;30409;8665.4;49644;1898;5084.0675;3504.905;39173;1249;502.25;847;334.57;792;12972;14066.41;19598.33;6221.6;6461;3980;15923;1488.31;3271;44765.5
19.05.2015 16:00;7501.4;10786.545;4067;7571.9;7512.74;64198.2975;4154.54;917.8;30255;8732.5;50764;1892;4993.3075;3626.06;37885;1244;512.25;838;328.79;807;12374.25;14072.67;19634.43;6067.2;6450;3952;15619;1519.64;3234;46025.5
19.05.2015 17:00;7153.6;10505.0275;4204;7532.89;7570.48;63187.945;3974.78;904.7;30072;8770.8;51625;1941;4987.5275;3571.98;37606;1248;523.5;840;347.33;842;12014.25;14013.03;19861.05;5928.5;6671;4093;15565;1469.91;3291;45213
19.05.2015 18:00;7029.6;10266.9225;4236;7252.97;7445.29;60850.83;3901.38;896.7;30174;8508.1;49486;2077;5124.995;3377.9;38177;1246;504.75;825;370.54;907;11562.25;13988.73;20276.85;5960.3;7100;4505;15047;1456.6;3379;43908
19.05.2015 19:00;6730.9;10085.9825;4042;7002.91;7241;59295.02;3771.81;879.2;30798;8564.5;48308;2156;5011.7425;3215.68;37291;1185;495.75;794;359.82;897;11310.75;13936.53;19714.18;6006.7;6658;4591;14894;1444.93;3311;42487
19.05.2015 20:00;6314.5;10442.8;3745;6950.29;6830.55;56169.645;3555.6;810.4;29443;8534.5;50303;2069;4681.51;3151.83;33609;1047;508.5;702;336.43;927;11111;13804.93;18184.58;6151.8;5923;4278;14402;1385.78;3112;41070.5
19.05.2015 21:00;5827.7;9998.925;3319;6693.72;6447.66;51225.335;3202.42;734;26694;7978;51228;1786;4460.655;3124.935;30389;940;463;634;315.94;871;10220;13016.11;16667.08;5874.5;5491;3858;13389;1325.43;2948;39361.5
19.05.2015 22:00;5595.9;9209.5075;3094;6149.28;6166.1;47700.93;2947.94;693.2;25250;7592.1;47711;1528;4177.84;2806.51;27827;895;425.5;588;304.14;682;9025.25;12381.77;15504.9;5374.1;5270;3460;12717;1240.61;2808;34811.5
19.05.2015 23:00;5254.8;8746.085;2971;6113.32;6177.88;45520.8925;2823.68;675.2;23820;7336.4;44771;1388;3968.63;2547.19;26387;872;404;573;272.1;615;8314.25;12093.25;15012;4915.3;5178;3067;12683;1139.49;2674;30628
20.05.2015 00:00;5253.2;8484.355;2912;6271.24;6025.8;44073.455;2759.37;666.4;23009;7255.6;43316;1326;3741.535;2391.125;25486;869;397.75;569;246.53;560;8003;11945.09;14728.38;4646.8;5215;2888;12780;1127.1;2606;27920
20.05.2015 01:00;5348;8256.9675;2935;6315.26;5889.27;44019.9925;2745.1;639.8;22642;7200.7;40887;1301;3684.3925;2246.76;24969;871;408;551;232.53;554;7872;11916.89;14734.75;4492.8;5226;2752;12566;1122.37;2614;27944
20.05.2015 02:00;5464.2;8371.845;3036;6223.68;5913.78;45794.71;2812.73;658.3;22497;7311.6;40288;1326;3730.63;2200.085;25234;891;414.5;555;231.85;547;7906.25;11904.68;14440.45;4434.4;5257;2767;12568;1159.37;2629;27584
20.05.2015 03:00;5995.1;8744.235;3310;5927.68;6153.89;48915.695;2942.9;776.1;22946;8118.7;42143;1366;3930.675;2163.165;25936;1067;434.75;661;234.04;556;8152.75;12247.14;14813.95;4416.1;5596;2823;13097;1225.48;2694;27198
20.05.2015 04:00;6633.3;9598.0225;3638;6228;7141.15;56551.55;3521.88;903.9;24518;8825.8;46051;1641;4575.505;2181.845;28872;1244;444.5;791;266.4;615;9207.25;13554.44;17383.55;4401.3;6193;3347;14399;1429.87;3059;27138
20.05.2015 05:00;7544.5;10547.1925;3848;6557.91;7717.19;62924.885;4140.74;1009.6;26634;9209.9;51553;1913;4950.8975;2353.055;34454;1378;499.25;905;311.06;643;11068.75;14784.04;19361.05;4392.3;6565;3878;16204;1448.84;3275;30910.5
20.05.2015 06:00;7868.6;10951.13;3955;7451.8;7972.17;65937.4275;4392.06;1034;28939;9231.7;54371;2017;5012.1275;2878.045;39324;1426;537.25;951;337.13;681;12370;15060.34;20268.73;4951.8;6708;4167;16338;1481.93;3368;38341.5
20.05.2015 07:00;8064.3;11401.0325;3981;8026.25;8160.43;66925.9125;4455.44;1023;30260;9265.5;55659;2040;5086.6675;3302.25;41059;1433;544.5;947;343.94;709;12865.5;14762.14;20509.98;5693;6765;4223;16194;1390.91;3404;42682.5
20.05.2015 08:00;8128;11407.645;4024;8225.53;8106.68;68509.7725;4521.48;1020.6;30953;9159.4;55915;2042;5153.5475;3479.275;41861;1441;555.25;934;345.63;725;12956.5;14522.44;20729.03;6007.3;6710;4238;16042;1403.11;3356;43478.5
20.05.2015 09:00;8292.5;11521.81;3970;8416.6;8197.8;69523.7675;4491.03;1000.3;31371;9116.3;56473;2098;5223.1275;3477.365;41560;1428;563;901;345.79;743;13052.5;14443.48;20938.3;6109.5;6711;4265;16000;1491.23;3214;44601.5
20.05.2015 10:00;8275.1;11324.31;3976;8591.13;8259.02;68149.58;4383.64;1024.1;31637;9069.1;57054;2111;5277.37;3475.49;39296;1444;541.75;927;350.63;748;12865.75;14370.95;21110.98;6213.5;6835;4280;15861;1511.93;3436;44613
20.05.2015 11:00;8314.2;11280.1725;3938;8083.62;8156.01;67084.5675;4401.07;1003.9;31355;8905.2;55705;2075;5268.14;3495.21;38897;1422;536.75;919;336.53;749;12873;14266.98;20962.38;6059.6;6835;4271;15747;1477.92;3387;44725.5
20.05.2015 12:00;8072;11220.8;3949;8043.74;8032.61;65853.35;4323.46;997.3;30221;8874.7;54793;2042;5283.6675;3462.49;39713;1401;534;914;340.4;748;12729.5;14111.62;20768.8;6076.2;6727;4183;15591;1594.29;3372;44193.5
20.05.2015 13:00;7596.7;11103.12;3919;7913.81;8104.74;64858.395;4186.98;963;29374;8762;52771;1996;5309.645;3427.165;40115;1349;522;900;339.18;747;12616.25;13877.47;20451.85;6271.4;6700;4096;15564;1469.05;3344;43204.5
20.05.2015 14:00;7470.9;10886.31;3899;7801.9;8016.16;63339.405;4182.77;928.1;29353;8675.8;51220;1954;5224.6925;3458.96;40109;1294;505.75;871;339.68;771;12592;13797.27;20167.38;6241.3;6616;4077;15295;1411.89;3296;42947.5
20.05.2015 15:00;7434.7;10873.945;3921;7636.47;7933.21;62757.31;4387.95;914.8;29419;8566.9;50209;1949;5116.13;3494.21;38611;1283;518.75;862;338.59;744;12687.75;13722.18;19879.2;6242.1;6596;4012;15455;1411.56;3293;43861
20.05.2015 16:00;7450.3;10774.22;4008;7414.59;7758.21;62409.7425;4232.2;908.9;29055;8698.9;51340;1931;5017.6025;3543.125;37696;1267;527;849;337.39;764;12013.5;13553.12;19963.18;6066.2;6587;4003;15157;1442.39;3263;44156
20.05.2015 17:00;7010.4;10462.075;4119;7469.3;7753.61;61670.9375;4000.75;889.4;28869;8758.6;51985;2008;5025.2575;3512.13;37257;1255;536;851;341.15;763;11659;13467.35;20287.13;5918.6;6816;4193;14957;1495.34;3290;43623.5
20.05.2015 18:00;6768.8;10160.1175;4258;7267.47;7519.02;59494.3275;3769.69;876.4;29215;8438.6;49534;2148;5108.365;3328.505;37489;1245;508.25;832;371.04;860;11235.5;13428.5;20485.55;5974.9;7229;4559;14746;1631.33;3361;42637
20.05.2015 19:00;6381.3;10027.4975;4066;7080.4;7286.04;58215.325;3625.95;858.7;30224;8476.8;48693;2153;4946.925;3184.595;36660;1192;489;783;370.84;866;10997.25;13572.23;19730.08;6021;6839;4778;14757;1581.34;3245;41265
20.05.2015 20:00;6019.2;10380.08;3796;7068.69;6892.46;55517.7025;3520.84;789.5;29089;8493.7;51163;2021;4606.8375;3129.195;33223;1050;509.5;694;355.64;890;10899.75;13523.91;18175.93;6210.8;6099;4446;14407;1448.86;3047;40334
20.05.2015 21:00;5463;9982.4525;3374;6776.2;6490.35;50828.615;3192.82;724.7;26603;7978.1;52131;1758;4428.19;3176.995;30170;957;472.5;630;336.59;833;10062;12985.97;16822.55;5886.5;5636;4042;13422;1333.71;2902;39139.5
20.05.2015 22:00;5047.3;9178.74;3127;6303.73;6171.57;47150.5875;2937.18;686.6;25115;7588.7;48650;1515;4154.33;2835.875;27455;914;436.25;581;295.63;715;9035.25;12111.98;15749.2;5408;5390;3541;12788;1242.78;2798;34698.5
20.05.2015 23:00;4815;8640.425;2996;6156.56;6143.62;45296.8925;2814.06;663;23648;7325.4;45863;1388;3948.7075;2581.105;25841;891;414.5;568;262.4;621;8334.75;11899.19;15186.5;4948.6;5360;3110;12659;1132.44;2665;30690
21.05.2015 00:00;4801.7;8402.7625;2952;6197.82;6031.76;44441.035;2765.4;655.1;22838;7191;44494;1330;3722.9625;2437.915;25006;884;407.75;562;243.08;589;7996.75;11843.76;14803.55;4661.4;5330;2878;12508;1131.75;2586;27923.5
21.05.2015 01:00;4482.3;8320.18;2963;6338.48;5930.76;44779.4525;2765.08;645.4;22503;7109.3;42010;1301;3666.405;2324.72;24807;889;411.25;554;231.96;553;7888;11885.09;14840.98;4500.7;5288;2778;12532;1134.32;2590;27618
21.05.2015 02:00;4612.8;8432.83;3059;6277.68;5939.44;46048.1625;2794.9;653.5;22305;7256.2;41240;1314;3725.145;2258.605;24935;907;419.75;571;226.99;562;7928.25;11901.85;14514.98;4442.5;5284;2793;12550;1149.01;2619;26986
21.05.2015 03:00;5405.4;8736.6;3332;6070.04;6170.89;48860.985;2970.56;769.6;22603;8108.3;43060;1357;3940.0975;2233.895;25737;1076;435.5;671;226.02;582;8130.5;12175.39;14876.95;4422;5530;2845;12848;1217.48;2718;26884.5
21.05.2015 04:00;6675.8;9588.335;3669;6238.67;7199.47;56139.025;3541.2;915.8;24254;8733.3;47294;1623;4619.9475;2226.125;28321;1260;448.5;805;247.66;617;9169.75;13377.76;17460.33;4424.2;5974;3329;14206;1438.64;3047;26692
21.05.2015 05:00;7623.9;10506.985;3929;6759.89;7762.85;62168.7275;4141.72;1041.5;26522;9085.9;52581;1882;5025.3925;2385.99;33931;1390;508.5;929;277.97;676;11040.75;14781.21;19464.6;4371.2;6303;3823;15824;1433.57;3277;30223
21.05.2015 06:00;7936.2;10897.105;3950;7455.3;7927.68;65447.7075;4389.83;1085.1;28829;9135.6;54934;1999;5117.985;2906.715;38488;1440;534;986;306.3;704;12256.75;15031.76;20463.3;4953.3;6418;4073;16067;1434;3423;37445
21.05.2015 07:00;8063.1;11180.2875;3944;7906.02;8131.35;66441.8175;4455.32;1087.4;29886;9146.6;55704;2045;5186.06;3399.17;40508;1445;541.5;1006;326.09;725;12720;14741.03;20662.63;5762.4;6361;4165;15807;1515.33;3488;41808.5
21.05.2015 08:00;8217.9;11275.515;3953;8026.42;8046.61;67520.67;4536.97;1090.1;30518;9154.9;55818;2055;5215.7825;3508.08;40656;1442;547.25;991;333.32;747;12791.75;14607.93;20747.08;6050.2;6277;4177;15721;1631.41;3469;42172.5
21.05.2015 09:00;8561.3;11389.2775;3907;8188.3;8098.08;68835.245;4511.34;1069.3;30896;9180.3;56435;2141;5310.0575;3506.64;39968;1415;572.75;953;333.68;745;12813.25;14494.12;20986.75;6130.6;6337;4203;15757;1647.36;3466;43362.5
21.05.2015 10:00;8075;11125.7375;3981;8427.85;8176.4;67893.035;4427.19;1091.8;31239;9146.7;56701;2129;5320.445;3489.37;38027;1436;554.25;975;333.89;757;12646.25;14364.83;21082.33;6242.3;6516;4145;15509;1666.25;3490;42730.5
21.05.2015 11:00;7745.4;11088.9075;3954;7972;8098.17;67095.3075;4449.72;1069.7;31022;9003.6;55268;2064;5280.865;3497.58;37482;1423;535.25;965;328.52;749;12651.25;14091.41;20988.3;6083.2;6492;4082;15135;1584.72;3436;42908
21.05.2015 12:00;7571.4;10933.825;3959;8072.77;7945.29;65734.6775;4354.55;1053;29869;8947.8;54270;1996;5294.88;3441.045;38249;1388;526;936;323.58;748;12551.25;14256.42;20678.4;6077.3;6496;3962;15194;1584.86;3397;42310.5
21.05.2015 13:00;7624.3;10857.085;3880;7991.06;8034.81;64814.975;4200.3;1012.4;29191;8747.9;52157;1840;5323.8175;3413.75;38795;1341;517.5;904;317.74;748;12451.25;13993.66;20433.83;6262.6;6401;3900;15000;1559.11;3353;41613
21.05.2015 14:00;7342;10804.7475;3813;7896.77;7928.07;63481.975;4140.22;973.8;29169;8694.5;50810;1818;5274.475;3450.26;38637;1288;515.25;862;309.57;760;12502;13850.51;20054.08;6256.7;6406;3874;14418;1528.62;3334;41763
21.05.2015 15:00;7458.7;10965.0025;3821;7775.39;7815.36;63019.27;4292.75;950.1;29261;8592.8;49855;1849;5156.5525;3503.7;37670;1277;526.25;843;305.85;762;12539.5;13803.02;19901.15;6260.6;6350;3884;14591;1541.17;3341;42317.5
21.05.2015 16:00;7730.2;10850.5775;3881;7516.17;7637.83;62550.245;4180.71;926.3;29228;8693.6;50698;1879;5088.405;3609.48;36438;1262;535.75;820;312.39;755;12121.25;13682.29;19827.3;6098.6;6323;4039;14351;1552.5;3335;42506
21.05.2015 17:00;7478.6;10482.595;4054;7375.11;7650.88;62163.31;3989.95;904;28953;8629.1;51381;1940;5088.65;3607.035;36172;1242;531.25;817;323.24;773;11809.25;13739.02;20039.85;5970.7;6575;4213;14165;1443.8;3352;42496.5
21.05.2015 18:00;7196.9;10152.2525;4201;7205.89;7443.24;59837.1175;3767.06;879.7;29176;8413.2;48965;2008;5120.17;3440.5;36179;1225;507.75;795;351.28;839;11427;13605.78;20297.5;5998.7;6975;4507;14069;1462.01;3402;41729
21.05.2015 19:00;6748.4;10000.1275;4056;6953.79;7200.9;58671.0025;3639.08;861.8;30267;8415.5;48243;1989;4935.0825;3308.365;35628;1190;503.75;783;345.91;821;11188.25;13546.43;19854.85;6029.3;6666;4427;13600;1507.23;3287;40537
21.05.2015 20:00;6479.5;10346.4525;3831;6982.94;6843.23;55886.045;3506.57;817;29398;8430.8;50557;1870;4611.2125;3204.26;32353;1077;523.5;719;330.62;877;10958.75;13281.2;18434.1;6288.4;6003;4174;12991;1507;3107;39966
21.05.2015 21:00;5685.3;10011.935;3390;6798.58;6472.61;50878.445;3178.05;751.5;26890;7938.3;51850;1717;4433.2075;3160.415;29445;970;478.5;651;307.4;801;10095;12741.98;16928.3;5941.2;5589;3833;12496;1288.51;2957;38707.5
